feature,rf_importance,et_importance,xgb_importance,mean_importance
IL_fp_277,0.00025905511571145567,0.0002876968739382536,0.0006079127,0.00038488823645503194
IL_fp_1785,0.0002715368347547557,0.00044639204132062573,0.0004356001,0.000384509654141171
IL_fp_281,0.0004125245734286967,0.00039830363879453444,0.00034114922,0.00038399247795443714
IL_fp_104,0.00047470218238770056,5.908029092438814e-05,0.00061717705,0.0003836531747794876
Model_target__muscle,0.00026664012199258396,0.00023974687653467323,0.0006388007,0.00038172922390467874
IL_fp_1563,0.0002762433943697573,0.00038064864164598285,0.00048421722,0.00038036975207819744
IL_fp_1613,0.00032654797223068696,0.000421409618242388,0.00039263576,0.00038019778361208877
IL_fp_658,8.44530633329763e-05,6.244969409019531e-05,0.0009925582,0.0003798203184909454
Model_target__heart,0.0005233078162677541,0.0004022021171446047,0.00021167289,0.0003790609399733148
IL_fp_545,0.00011309242966633344,5.361884733010409e-05,0.00096588547,0.0003775322485850267
IL_fp_1689,0.00030529852952539924,0.00047696841057690335,0.00034462629,0.0003756310751569598
IL_fp_1907,0.00025297593788251157,2.7556403779286345e-05,0.00084523036,0.00037525423359340986
IL_fp_745,0.00018946254003406336,0.0007421543911136538,0.00019268526,0.0003747673958756751
IL_fp_86,0.0005812174216982776,0.00024122175369248642,0.0002988212,0.0003737534560303933
IL_fp_1832,3.5762849504349095e-05,1.0309685374639879e-05,0.0010740721,0.0003733815416188505
IL_fp_1089,0.0003165926163795527,0.00022246658276978696,0.0005788221,0.00037262710051567325
IL_fp_1211,0.00023493639295532414,0.00047348540761974075,0.0004065389,0.0003716535645260272
IL_fp_1942,0.00010533414028194007,0.00011622115444288145,0.0008919076,0.00037115430033290373
IL_fp_9,0.00025413409272077256,0.0004841680596117149,0.00037263116,0.00037031110250658385
IL_fp_300,3.8510647259582664e-05,1.9107824798815708e-05,0.0010506244,0.00036941429546850354
IL_fp_201,0.0003611689132652331,0.00033903710295804106,0.000407254,0.0003691533398148144
IL_fp_1808,3.962072639691962e-05,9.503171193139607e-05,0.0009714693,0.0003687072365969088
IL_fp_1933,0.00017033717239277535,3.117120642888617e-05,0.00089061225,0.00036404021060319427
IL_fp_1240,0.0003875680072219739,0.0003376397446130529,0.00036681644,0.00036400806484255974
IL_fp_417,0.0003462350253666537,0.00031982856478828914,0.00042557038,0.00036387799088624515
IL_fp_1663,0.00042580531299364675,5.526068446586517e-05,0.00060602627,0.00036236408836411795
IL_fp_1912,0.0002065291642026264,0.00021947323759206322,0.0006607045,0.000362235636273837
IL_fp_2011,0.00014984035315273943,0.00015289968974732757,0.0007838113,0.00036218378874825814
IL_fp_581,5.5591329078285384e-05,7.622851230364527e-06,0.0010225893,0.0003619344856177999
IL_fp_1447,0.00013247509810937447,0.0008469343834520642,0.00010225598,0.0003605551541510266
IL_fp_1589,0.00045063845054219633,0.0001803273083147233,0.00044715614,0.00035937396647923097
IL_fp_486,0.0003436784377862188,0.00019476942496790724,0.00053806434,0.0003588374014268682
IL_fp_1189,0.00022733150589652077,0.00011352753314270324,0.0007327697,0.0003578762543402809
IL_fp_1274,7.497454245630667e-05,3.3684878660367323e-06,0.0009944728,0.0003576052649182579
IL_fp_559,0.0004276452607454537,0.00039271553220855806,0.00024742854,0.0003559297786294566
IL_fp_589,0.00030430528371748743,0.00043178626750284705,0.00032926505,0.00035511886734773446
Cargo_type__peptide_barcode,7.680842961063496e-05,2.9155028990774385e-05,0.0009588307,0.00035493138628577995
IL_fp_560,3.6382950158224166e-05,2.2287831746373224e-05,0.0010047617,0.00035447748296513795
IL_fp_635,7.742689805964705e-05,1.381098505414446e-05,0.00096992386,0.00035372058039298326
IL_fp_1119,0.00028346610781148176,0.0002594610723937159,0.00051703636,0.0003533211795217996
IL_fp_111,0.00012213265152684772,0.00011584240909186438,0.0008136182,0.00035053108218288876
IL_fp_1570,0.00029695044906210487,0.00031091159932180543,0.00044159495,0.0003498189999790602
IL_fp_128,0.0002892339779233695,0.0004125433131789903,0.00034570938,0.0003491622251737946
IL_fp_1708,0.00022689010827738743,0.00022809648172327973,0.0005882473,0.0003477446365613666
IL_fp_1162,0.00013676072338331336,5.392245941794062e-05,0.0008517529,0.00034747868652366845
IL_fp_1722,0.00043142107862061363,0.00039753613502644194,0.00020656968,0.0003451756296677351
IL_fp_205,0.0004965645896019015,0.00021096421965171138,0.00032684216,0.0003447903220636529
IL_fp_1864,2.5686163897194e-05,1.2137333231582616e-05,0.0009950758,0.0003442997643094235
IL_fp_311,0.00038073203384876244,0.00022754557943929603,0.00041619822,0.0003414919449296738
IL_fp_879,0.0003774522704980868,0.00030952492520485396,0.00033697727,0.0003413181568528465
IL_fp_384,0.000342392943586852,0.0004595690573077586,0.00022173983,0.00034123394319920144
IL_fp_1255,0.0002077060528694024,9.4827530565858e-05,0.00072107115,0.00034120157724216353
IL_fp_1513,0.0003536759505973374,0.00020822513282206897,0.00046073366,0.0003408782476616184
IL_fp_594,3.787679768256419e-05,2.315009398842254e-05,0.0009606991,0.00034057533321152616
IL_fp_1483,7.781006833202982e-05,4.043677395948791e-05,0.0009033036,0.0003405168202781226
IL_fp_893,0.00029458349986163647,0.00045080461028419554,0.00027416376,0.0003398506227650675
IL_fp_39,8.370370246974787e-05,0.0002535319130266398,0.00068117137,0.00033946899461276026
IL_fp_769,0.0001526981753534922,7.465554322706261e-05,0.0007904024,0.00033925204273371263
IL_fp_1675,0.00023632081498800887,0.00027168686147089867,0.0005095812,0.0003391962852723242
IL_fp_781,4.8681764110591705e-05,3.665302795150228e-05,0.0009314803,0.00033893836981288263
IL_fp_1073,0.00017858327413006097,1.476944881348548e-05,0.0008204331,0.0003379286012018628
IL_fp_1761,0.00015952708188889336,0.00022061102518760515,0.00063345174,0.00033786328182376516
IL_fp_1434,0.00019634329444882486,0.0003990201453047583,0.00041730577,0.0003375564025075257
IL_fp_1825,0.0004899431681856607,0.00024022553976181928,0.0002820455,0.00033740473998066363
IL_fp_869,0.0001300706008755634,0.0002207476521523536,0.00066092634,0.00033724819648349317
IL_fp_1586,0.0001443924924283506,3.1193322551537736e-05,0.0008356652,0.0003370836751985773
IL_fp_2008,5.207007569316333e-05,5.4993042835328444e-05,0.0009009078,0.00033599030324938116
IL_fp_1732,0.00013020827826487648,0.00018148972849240912,0.0006946233,0.00033544042731720094
IL_fp_970,2.3484452490826967e-05,5.57931874055446e-06,0.000971953,0.00033367224945199435
IL_fp_639,0.00022470393487221323,0.0003840358874589949,0.0003888658,0.00033253520600539543
IL_fp_710,0.0002387788554524025,0.00028077657428380193,0.00047463138,0.00033139560287633784
IL_fp_1989,0.00028816050386495354,0.000356256837852071,0.00034867707,0.000331031471541297
IL_fp_1706,0.0002915773783280903,0.00018723819109190212,0.0005135968,0.0003308041262963853
IL_fp_1059,0.00023806056181320057,0.00012759114358719693,0.00062592607,0.0003305259251052308
IL_fp_796,0.00021884588705611501,8.417990243131435e-05,0.00068629946,0.00032977508425193294
IL_fp_314,0.00017057714479948012,0.00019300023545821193,0.00062362413,0.00032906717060228057
IL_fp_1809,0.00022713094844791656,0.00034063216090048245,0.00041932362,0.0003290289109981499
IL_fp_1578,0.0002006162376562336,0.0001263727098420104,0.000659247,0.00032874531156526406
IL_fp_976,0.000371441942833738,0.00024326734475627632,0.00036842667,0.0003277119859701155
IL_fp_220,0.00010559213116671845,2.5486450217177896e-05,0.0008468263,0.00032596829271641783
IL_fp_1030,0.00024333862674692978,0.00013679525317626784,0.00059431547,0.0003248164494189531
Model_type__BMDM,0.00011351629101032432,0.0003627530471955484,0.00048728794,0.00032118575815746143
IL_fp_246,0.00013456875798063058,0.00012203300829968783,0.0007051544,0.0003205853820366943
IL_fp_599,0.00045675861825214325,0.00025892348508028945,0.0002438467,0.00031984293624955003
IL_fp_962,0.00020305168723458794,0.0002040506324093297,0.0005520691,0.0003197238081287255
IL_fp_1938,0.00015533692722203573,0.00017410011628718396,0.000625787,0.000318408018440864
IL_fp_552,0.00018447917422821674,0.00018380496702457693,0.00058363343,0.0003173058574954198
IL_fp_1649,0.00026010533194827627,0.00020358638963612863,0.00048734577,0.00031701249572067803
IL_fp_1096,0.0001657294090964259,6.959277419000585e-05,0.00071304466,0.0003161222814612201
IL_fp_190,0.0002962179197565598,0.00018554243222149757,0.00046554278,0.00031576770949605896
IL_fp_369,0.00019659150320031337,0.00012551745606350796,0.00062430074,0.00031546989888780975
IL_fp_268,0.0002599550660965069,0.0003217384019423446,0.00036179658,0.000314496684316832
IL_fp_431,0.0003482258835931473,0.00010413429273865607,0.00048970286,0.00031402101067809767
IL_fp_1322,0.0002732359907000082,0.0003109100046565363,0.00035761157,0.00031391918862127747
IL_fp_1113,0.00023033548683951068,0.00012181444835492763,0.0005875779,0.00031324260285656836
IL_fp_432,0.00011504565991953707,0.0001926780068257216,0.0006275394,0.00031175435946603064
IL_fp_1826,0.00019566730821556116,0.00028887973970764054,0.0004506386,0.00031172854548036866
IL_fp_940,0.0003854466992307307,0.00025020304342351083,0.00029920661,0.0003116187857937986
IL_fp_967,0.00015264558114102135,3.352036261926994e-05,0.0007473107,0.0003111588799766751
IL_fp_1700,0.00020215000513189237,0.00012970141221258695,0.00060036645,0.0003107392876894668
IL_fp_182,0.00018195243913937488,8.151479541476524e-05,0.00066556333,0.00030967685595601743
IL_fp_1054,9.58865623399152e-05,0.0008304139136096491,0.0,0.00030876682531652143
IL_fp_1014,0.00026999763310535705,0.00022695853080278086,0.00042769214,0.00030821610098790596
IL_fp_563,0.00035777631142294047,0.00011043523782759252,0.0004538638,0.000307358445649387
IL_fp_140,0.00020516096438339795,9.968019641465354e-05,0.00061671436,0.00030718517304260815
IL_fp_1726,0.00019030334623269885,5.074152153947645e-05,0.00067925086,0.00030676524418329643
IL_fp_449,0.00017654063799224677,0.00019681678837693223,0.0005451257,0.00030616103795468437
IL_fp_276,0.00036603959149684296,0.00015906591249726556,0.00038875532,0.00030462027384622436
IL_fp_1801,9.146017929375966e-05,0.00011755110687427229,0.0007046613,0.0003045575296340661
IL_fp_2006,6.553491422173509e-05,2.0960685070177716e-05,0.00082568364,0.0003040597479329977
IL_fp_700,0.0002538056156833939,0.00016224565173725806,0.00049566815,0.0003039064729455122
IL_fp_79,0.00026055202936101736,7.840179994334745e-05,0.00057039317,0.00030311566558016256
IL_fp_804,0.0001348077040719338,7.45623250401889e-05,0.0006976788,0.0003023496190861438
IL_fp_788,0.00022843372882394916,0.00019141754851161434,0.0004850234,0.00030162489121935576
IL_fp_891,4.435749319114815e-05,0.0001223345179658038,0.0007374354,0.0003013758094689169
IL_fp_1784,0.00023070198652042775,0.00030593523695006305,0.00036633096,0.0003009893950557648
IL_fp_1065,1.198427062220768e-05,9.359912678723558e-06,0.0008784975,0.0002999472252743108
IL_fp_651,0.00016835872247599604,0.00016165729219541104,0.0005685354,0.0002995171421339386
IL_fp_57,0.00019775726127545305,0.0001802024873963713,0.0005190134,0.0002989910434116505
Aqueous_buffer__citrate,0.00034715828506268057,0.0005487848774710174,0.0,0.000298647720844566
IL_fp_454,6.545667731240118e-05,0.00021895875353468975,0.0006108675,0.00029842764868447596
IL_fp_1923,0.00029583920753271643,0.00017276988863901196,0.00041980797,0.00029613902192141337
IL_fp_523,0.00038076161620738554,0.00022986827699900537,0.0002727534,0.0002944610932439427
IL_fp_615,0.0002553336399774156,0.0001431989531865118,0.00048383762,0.00029412340404071075
IL_fp_1465,0.00025833426655883564,0.00013771125726450527,0.00048541964,0.0002938217229325043
IL_fp_1943,0.0002070381520066111,0.00021942683916213886,0.00045354594,0.0002933369786446534
IL_fp_616,0.00031971219978081395,0.00026575094736604253,0.00029343614,0.0002929664290672311
IL_fp_974,0.0002719920208901542,0.0002582303400056446,0.00034665148,0.0002922912787689024
IL_fp_1132,7.416317400506553e-05,4.278712196441246e-05,0.00075979147,0.00029224725412565193
IL_fp_1453,0.00012307268523040037,4.9765999302585154e-05,0.00070262176,0.00029182014967880167
IL_fp_877,8.226721756611794e-05,8.69562670494611e-05,0.00070386496,0.00029102948278026276
IL_fp_219,0.00022856301660737022,0.0004541248167863872,0.00018939155,0.0002906931267588155
IL_fp_118,0.0002895046160332947,0.0002523284088043929,0.00032858516,0.0002901393936924189
IL_fp_125,0.00041936973741886377,0.00028774597097482176,0.00016112071,0.0002894121400343527
IL_fp_1463,0.00024046708878978554,8.042433429302337e-05,0.00054597115,0.00028895419228415037
IL_fp_38,0.00021162381666063297,2.5915155307782638e-05,0.00062607264,0.00028787053625796346
IL_fp_1900,6.268519164835337e-05,5.485896142861316e-05,0.0007442182,0.0002872541114766763
IL_fp_1777,0.00015276012359297263,0.00029895965235742097,0.00040961956,0.0002871131128370287
IL_fp_1936,0.00017224799959479476,0.00015370850887005128,0.00053522934,0.00028706194862217806
IL_fp_887,0.00013846788081656473,8.270708653263583e-05,0.0006392148,0.0002867965960144596
IL_fp_941,0.00010132412178439844,6.423058211867424e-05,0.00069428154,0.0002866120806400556
IL_fp_1029,0.00021916068182458202,0.00010627832934073833,0.0005324019,0.0002859469704793789
IL_fp_573,0.00020415322985017508,0.00015101535839979053,0.0005021465,0.00028577169256751206
IL_fp_1184,0.00017924845046972398,9.159122681629351e-05,0.00058611925,0.0002856529749621513
IL_fp_734,0.00011373219972267351,0.00021887379754848853,0.000523616,0.0002854073249993463
IL_fp_783,0.0001571391886268021,0.00011148664139132483,0.0005867868,0.00028513753435797294
IL_fp_1220,0.00014984315151807135,2.120486086986805e-05,0.000682592,0.00028454666563402885
Model_type__Mouse_BALBc,3.109776873777251e-05,1.4101013046600188e-05,0.00080805103,0.00028441660413385997
IL_fp_818,0.00018179216864666308,0.0002525622004517689,0.0004184196,0.00028425798985427857
IL_fp_1369,0.00016194966775883628,0.00012688414753646784,0.0005635326,0.0002841221316618407
IL_fp_1305,0.0002682118432101134,0.00027749205995993833,0.00030545445,0.00028371945119889166
IL_fp_1571,0.0002657521129082189,0.00021212673422659346,0.00037236742,0.00028341542113682585
IL_fp_474,0.0002315937731132001,0.0001033365537530542,0.0005144628,0.0002831310499714961
IL_fp_1273,0.00011954081514680539,0.0002525373446916718,0.00047627173,0.00028278329627449625
IL_fp_1367,0.0001935196439518664,0.0001902102473766899,0.0004623397,0.0002820231958566997
IL_fp_507,0.00011755838020011578,5.959370181068082e-05,0.0006685623,0.0002819047968100975
IL_fp_1922,0.00040928036286660264,3.6437206787849156e-05,0.00039858432,0.00028143396367617514
IL_fp_1407,4.250525228265368e-05,3.606160324731298e-05,0.0007595394,0.0002793687609218964
IL_fp_904,0.00023019891395223093,2.8789997319514013e-05,0.00057780714,0.0002789320155620257
IL_fp_234,0.00013179773952655215,4.3480708865238545e-05,0.0006610992,0.0002787925538557554
IL_fp_638,0.00018181318955944032,0.00028242822430560625,0.00037166462,0.00027863534361428086
IL_fp_1910,0.0002624801315104128,0.0002499115262054176,0.00032297056,0.0002784540731330028
IL_fp_41,0.0001726240708637634,4.983432723002082e-05,0.00061073276,0.0002777303875217022
IL_fp_1165,5.6970484267286135e-05,4.712083298633421e-06,0.0007710869,0.0002775898211347665
IL_fp_1529,0.00019896742759968765,0.0002647602018887776,0.0003674073,0.00027704497938235007
IL_fp_1451,0.00023784121721147762,0.000294273027571367,0.00029850882,0.0002768743553569894
IL_fp_987,0.000260126318642932,0.00015027106157303828,0.0004183397,0.00027624569688859007
IL_fp_679,9.975048847610128e-05,0.0007277324925213902,0.0,0.00027582766033249715
IL_fp_1331,0.00022477818460315472,0.0002066979520898469,0.00039586241,0.0002757795171424799
IL_fp_285,2.6788644408276653e-05,1.2791804843394278e-05,0.0007872935,0.00027562464316506827
IL_fp_928,0.00015335224665996713,0.0002427781816329873,0.00043066838,0.00027559960412084375
IL_fp_1243,0.00021610983409944785,0.00016016477864204122,0.00045037986,0.000275551489402211
IL_fp_49,0.00038609942586411973,5.453547043994798e-05,0.00038583906,0.00027549131727640225
IL_fp_798,0.00017494028554394008,5.1095247272120366e-05,0.0006002845,0.0002754400073844718
IL_fp_1298,0.00019979551922305058,6.99814905669885e-05,0.0005555958,0.0002751242667639077
IL_fp_1083,0.000146783123179296,0.00015147990613929404,0.00052553206,0.00027459836227580547
IL_fp_491,0.000268733200225359,0.00022206631518415204,0.00033273554,0.00027451168416506435
IL_fp_743,0.0002195729185528211,0.0001108101249742103,0.0004929813,0.0002744547764383834
IL_fp_1009,0.00034084809239258527,0.00012234990720758776,0.0003546996,0.0002726325287837042
IL_fp_1366,0.0004065917396725709,0.00023553374840641568,0.00017512543,0.0002724169731161313
IL_fp_290,0.0001781357619080115,0.000349620909869726,0.0002894153,0.0002723906573786081
IL_fp_78,3.0274366734593247e-05,6.003053591294029e-05,0.0007255541,0.0002719530101197788
IL_fp_193,8.588341194795705e-05,4.867574823758555e-05,0.0006741291,0.0002695627582239399
IL_fp_448,0.00026484198161341494,0.00026239212769432274,0.00028130764,0.0002695139172962263
IL_fp_63,0.0003629990032298132,8.641319204287939e-05,0.00035881,0.00026940740110350934
IL_fp_1199,0.0004043293108316746,6.537617387325539e-05,0.00033842094,0.0002693754753221682
IL_fp_1758,0.00015886893007469415,3.6292630939751506e-05,0.00060803466,0.0002677320752598153
IL_fp_823,2.7244836269168452e-05,1.2959671999398773e-05,0.0007618163,0.00026734026212286034
IL_fp_718,0.00027168753989374766,0.00019100848993172344,0.0003371995,0.0002666318471768125
IL_fp_1323,5.992497283577461e-05,1.4248780225044484e-05,0.0007255202,0.00026656464856876977
IL_fp_1146,1.2460724912488726e-05,7.901096733483953e-06,0.0007777605,0.0002660407807411345
IL_fp_350,0.00022620743226524738,0.0003441710949083159,0.00022566706,0.000265348527700881
IL_fp_248,3.135285026643693e-05,1.0498387019302899e-05,0.0007529435,0.000264931582336577
IL_fp_1680,0.0001583324698138134,0.0003554495054707578,0.0002779778,0.0002639199204371554
IL_fp_148,3.4654085484536866e-05,5.769822314462709e-05,0.00069664535,0.00026299921991865136
IL_fp_2030,0.00018921600343537793,0.000181415583334766,0.00041801186,0.0002628811475232829
IL_fp_120,0.00015691603646095226,0.0001419131685682977,0.000486896,0.0002619084000036669
IL_fp_295,0.00021799889828131425,7.544131823744798e-05,0.00048652195,0.0002599873896904944
Model_target__kidney,0.0003873515967535767,0.0002885378259552729,0.00010355072,0.0002598133819020065
IL_fp_611,0.0001893009790424547,0.0002743640148706484,0.00031504396,0.00025956965091613563
IL_fp_1874,0.00013957410901964702,0.00013777847434435936,0.0005009114,0.00025942132148655143
IL_fp_989,0.00031001196490013235,0.0002434192170040176,0.00022167641,0.0002583691977868595
IL_fp_101,0.0002985733506074842,0.00022289090147421817,0.00025336965,0.00025827796848211526
IL_fp_1129,0.00015282303610758305,0.00031525404460434637,0.00030635708,0.0002581447191121126
IL_fp_176,5.806147915820743e-06,4.1740100118908515e-05,0.0007267746,0.00025810695799352183
IL_fp_1110,0.00010868716260567552,4.1462798118439e-05,0.0006240905,0.00025808015068416767
IL_fp_567,5.208883253405281e-05,2.0509776575493506e-05,0.0007013635,0.0002579873662023331
IL_fp_585,9.379597314234612e-05,0.00037838343466509785,0.0003005257,0.00025756836514746295
IL_fp_380,0.00028544095035190235,0.00016438196255224316,0.00032231832,0.00025738040954765255
IL_fp_1537,0.0001992592459883087,0.0003091586085885464,0.00026263777,0.0002570185409168151
IL_fp_549,0.0002285912684356748,0.00033301292064941146,0.00020938687,0.0002569970190072623
IL_fp_416,0.00022141457099310785,0.00016243753175382362,0.00038541577,0.0002564226240539692
IL_fp_1773,0.00016748893786608772,7.432384072618581e-05,0.0005259721,0.00025592829533920187
IL_fp_634,9.632085920246387e-05,0.0002664788519655586,0.00040359842,0.00025546604258822454
IL_fp_1035,1.3367481464427365e-06,2.3252442122704632e-07,0.0007603024,0.0002539572286075487
IL_fp_1203,0.0003893637832753131,0.0001385658809793302,0.00023246833,0.000253465998107719
IL_fp_1645,0.00035665010855214814,0.00027903871107642594,0.00012415361,0.0002532808093228043
IL_fp_1648,0.00011766897151601805,0.00020126992403043023,0.0004393841,0.00025277433457430103
IL_fp_1622,8.860389514077635e-05,3.781754799044645e-05,0.0006314467,0.0002526227201460648
IL_fp_1486,7.4828118926999e-05,8.551606619913336e-05,0.0005967624,0.00025236886236975806
IL_fp_33,0.0002234423317475573,0.00025061614341527185,0.00028235823,0.0002521389026051992
IL_fp_1549,3.42546687480487e-05,1.991357703061801e-05,0.0007009899,0.000251719386169459
IL_fp_183,0.00014689722268434156,0.00030381257206777855,0.00030422938,0.00025164639254777603
IL_fp_1691,0.00010157838418042594,0.00020574872180869353,0.0004473265,0.0002515512067977955
IL_fp_999,0.00012230303429800022,0.00013524499965812992,0.00049475004,0.00025076602531214217
IL_fp_538,0.00013256636439368968,0.00013722777574820866,0.00048160774,0.0002504672939393898
IL_fp_437,0.0002052014819174435,1.6782608741007705e-05,0.000528898,0.0002502940214557532
IL_fp_1005,0.00010689761850904532,0.00018986248161841223,0.00045235368,0.00024970459245805907
Route_of_administration__intramuscular,0.00025868224410554235,0.00023164505577796143,0.0002582569,0.00024952807132586476
IL_fp_402,8.762184493193054e-05,0.00043318874024095885,0.00022664508,0.0002491518869241841
IL_fp_1348,4.225987007953662e-05,5.462382728855498e-05,0.00064992445,0.0002489360485312463
IL_fp_1588,9.201932582523089e-05,6.598871887724546e-05,0.0005860133,0.0002480071181200167
IL_fp_1391,8.066469133218266e-05,0.00011477729567866638,0.0005471135,0.0002475184887086393
IL_fp_1272,0.0001778910784350804,6.047682244634451e-05,0.0005023727,0.00024691352843476846
IL_fp_805,0.00013049054306826538,0.00013137054894818726,0.00047844488,0.000246768658305946
IL_fp_414,0.0001733763991772783,0.00021806695937586377,0.00034815492,0.0002465327598792615
IL_fp_225,0.00013568226097042155,0.00012670765681786067,0.00047706242,0.00024648411321304744
IL_fp_1469,0.00013612821790267627,0.00015276533678963404,0.00044973538,0.00024620964497860676
IL_fp_1716,0.00031278690830391083,0.00012891168366674098,0.00029647787,0.00024605882021933777
IL_fp_1307,0.00024727082027468553,0.00031244199705994134,0.00017620731,0.00024530670843120073
IL_fp_81,0.00016244961550107752,0.00011708784647493588,0.00045564983,0.0002450624311803701
IL_fp_1403,8.662976145138437e-05,1.690999851288859e-05,0.00063120027,0.00024491334201164565
IL_fp_664,5.4279077261405295e-05,4.6253654479209395e-06,0.0006748608,0.00024458840916442853
IL_fp_178,0.00020294535920262072,0.000305277744860086,0.00022405406,0.00024409238916673777
IL_fp_746,0.0002762465004387779,0.00015601289325748753,0.0002999689,0.00024407609865024753
IL_fp_249,0.0002176613884728623,0.0001312378772326325,0.00038237442,0.0002437578949459141
IL_fp_738,0.00010188443791942815,0.00015263923906095412,0.00047585816,0.00024346061351153457
IL_fp_853,0.0003012833151099627,0.0003331997423648496,9.568209e-05,0.00024338838172614013
IL_fp_1966,7.088172598479337e-05,0.00010095320943336885,0.0005580316,0.00024328884730203068
IL_fp_1862,0.00027825112600021355,0.00015974542320662898,0.00029163997,0.00024321217242040386
IL_fp_993,0.00026747572014176456,0.0001858422978146847,0.00027472308,0.00024268036450651243
IL_fp_1179,0.0002345717036061395,0.0001379137926915149,0.00035450654,0.0002423306791137248
IL_fp_371,0.0001002965625399614,7.203417431404837e-05,0.0005546113,0.00024231402039555472
IL_fp_163,0.00034783064341864034,0.0002735583859530615,0.00010343377,0.00024160759954206047
IL_fp_406,0.00026086210684521215,0.00018985545231250915,0.00027403084,0.00024158280003779866
IL_fp_571,0.00011256345556773645,4.796340009063592e-05,0.000562548,0.00024102495092141298
IL_fp_764,9.28307440120194e-05,1.055229765381811e-05,0.0006177236,0.00024036888754272969
IL_fp_1868,0.00010456626579495769,6.026471366314835e-05,0.00055625115,0.00024036071000467157
IL_fp_800,0.00019499634500698602,9.450005672012527e-05,0.0004311798,0.00024022539943515796
IL_fp_394,0.0002803805476156901,0.0003682434860345057,7.176599e-05,0.00024013000894937
IL_fp_186,0.00018983080503905253,0.0002376949522382858,0.00029222475,0.00023991683619902483
IL_fp_17,0.000274287779300707,0.00018552717073266878,0.00025736075,0.00023905856632668084
IL_fp_1126,0.00017843184218778888,0.00022250244568105195,0.00031607354,0.00023900260793679402
IL_fp_1312,7.598780236282667e-05,1.8255095942433835e-05,0.00062172103,0.00023865464346028149
IL_fp_1821,0.00018969512766081885,4.212990458172449e-05,0.0004824593,0.0002380947742980493
IL_fp_1787,3.498011632142417e-05,7.276333481748343e-05,0.0006014034,0.00023638228878066736
IL_fp_254,3.9840133724156956e-05,6.26051003381687e-05,0.00060527836,0.0002359078638200302
IL_fp_1036,0.00019414662220824903,0.00010636712038690859,0.00040691686,0.00023581020234810532
IL_fp_354,0.000186445453572761,0.00025449032484403916,0.00026564402,0.00023552659921786276
IL_fp_1914,0.0003010342273750339,0.00011703016730386828,0.0002881686,0.0002354110011185148
IL_fp_2040,0.00023540869022200484,8.945793131495546e-05,0.0003811775,0.00023534803884594808
IL_fp_1151,0.00018073700144263913,0.00035437538481996797,0.00017064685,0.00023525307759661362
IL_fp_577,3.614617273591308e-05,0.0002862804753078871,0.00038113855,0.00023452173403984433
IL_fp_1894,4.3805938849196335e-05,3.198471800132103e-05,0.0006236907,0.0002331604593212507
IL_fp_1365,0.0002202313611925723,0.00020696823449307147,0.00027194858,0.00023304939132915366
IL_fp_617,6.016698563529386e-05,4.356269902163003e-05,0.0005948798,0.00023286982542104718
IL_fp_345,0.00013058650229431115,4.042988541239769e-05,0.0005245143,0.0002318435614214877
IL_fp_83,3.512134000686967e-05,3.903429015283949e-05,0.0006213095,0.00023182171135754495
IL_fp_511,0.00013478223144753232,4.8603012901232344e-05,0.0005093737,0.00023091965720111138
Cargo_type__DNA_barcode,0.0002107372693230037,0.00015000081455112508,0.000331844,0.0002308606944404766
IL_fp_1346,5.336910068979092e-05,9.696889474558246e-05,0.00054204324,0.00023079374601297128
IL_fp_44,0.000163410055939569,5.704695181267383e-05,0.00047131217,0.00023058972736431763
IL_fp_1974,9.966068316669206e-05,0.00016542638013987356,0.00042621334,0.00023043346921093613
IL_fp_1926,8.033148180691317e-05,6.255466983652412e-07,0.0006099633,0.0002303067819689952
IL_fp_1413,0.00010466364808865041,0.00023434128293309137,0.0003506251,0.0002298766799054665
IL_fp_1836,0.0001557488288075347,6.733809248325169e-05,0.0004660931,0.00022972667404367076
IL_fp_1016,3.61850893855487e-05,1.5579334993446195e-05,0.00063671905,0.00022949449173206217
IL_fp_216,0.00013140958443727137,0.0001054734404230975,0.00045092136,0.0002292681287316636
IL_fp_1358,0.0001433261841290823,0.00013415281421469744,0.00040712662,0.0002282018713663466
IL_fp_1536,0.00011851976247111322,8.726849751423033e-05,0.00047749575,0.000227761336255958
IL_fp_1614,6.073940406277633e-05,0.00025645415173187395,0.00036252913,0.00022657422803963023
IL_fp_1627,0.00019127266754310655,9.819801881994512e-05,0.00038984494,0.0002264385407386953
IL_fp_948,9.24503601891115e-05,0.0001190778751000872,0.0004645345,0.00022535424623232501
IL_fp_1168,0.0001806630464022217,4.2213984840365e-05,0.0004513177,0.00022473157618012278
IL_fp_1929,0.0001644099051120304,0.0001030664663795501,0.00040662897,0.00022470178028328696
IL_fp_1018,0.00010686745989199706,8.01533999632312e-05,0.0004860877,0.00022436951805123473
IL_fp_1925,0.00011007890248346251,6.0007893458369385e-05,0.0004997844,0.00022329040617151137
IL_fp_142,0.0003168269259010966,6.947114424482245e-05,0.0002827065,0.00022300151974464426
IL_fp_76,0.0001526418605558927,0.00022168612714750104,0.00029429005,0.0002228726780479437
IL_fp_978,0.00013817503059421185,0.00010550330231798161,0.00042479663,0.00022282498699315446
IL_fp_580,0.00015477419111748958,1.8610172201152026e-05,0.00049480464,0.0002227296680282916
IL_fp_1553,6.164283978521129e-05,3.878767745717479e-05,0.00056674983,0.00022239345025553773
